note,action,label,regret,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
action = 3,3,1,-0.20000000000000007,116,3,0.60395,0.5495,0.58643,0.6394,0.59831,0.044497190922573975,0.0696419413859206,0.02345207879911715,0.07127411872482185,0.0,0.8264359546128699,0.897709706929603,0.7036903939955858,0.9957705936241092,0.59831
action = 0,0,1,-0.20000000000000007,117,3,0.59831,0.57382,0.57414,0.66607,0.58024,0.0478539444560216,0.0,0.010954451150103323,0.0,0.0,0.837579722280108,0.57382,0.6289122557505166,0.66607,0.58024
action = 3,3,1,-0.20000000000000007,118,3,0.62228,0.55589,0.56818,0.62767,0.56794,0.027202941017470887,0.0565685424949238,0.02345207879911715,0.07218032973047436,0.07197221686178633,0.7582947050873545,0.838732712474619,0.6854403939955858,0.9885716486523718,0.9278010843089317
action = 3,3,0,0.7999999999999999,119,3,0.62228,0.57349,0.57305,0.65068,0.59817,0.01414213562373095,0.0458257569495584,0.034785054261852175,0.06395310782127793,0.0,0.6929906781186548,0.802618784747792,0.7469752713092608,0.9704455391063898,0.59817
action = 4,4,1,-0.20000000000000007,120,3,0.63317,0.57808,0.58578,0.65625,0.57995,0.0,0.0,0.013038404810405298,0.038987177379235856,0.07681145747868608,0.63317,0.57808,0.6509720240520265,0.8511858868961792,0.9640072873934303
action = 0,0,0,0.7999999999999999,121,3,0.62196,0.5617,0.58534,0.65561,0.61537,0.06542170893518451,0.0644980619863884,0.0,0.0,0.0,0.9490685446759225,0.8841903099319419,0.58534,0.65561,0.61537
action = 3,3,1,-0.20000000000000007,122,3,0.62727,0.59207,0.58629,0.63323,0.60385,0.0,0.0,0.0,0.0,0.0,0.62727,0.59207,0.58629,0.63323,0.60385
action = 3,3,1,-0.20000000000000007,123,3,0.62784,0.56743,0.58033,0.63362,0.59239,0.0,0.0,0.0,0.06,0.06356099432828281,0.62784,0.56743,0.58033,0.9336199999999999,0.910194971641414
action = 0,0,0,0.7999999999999999,124,3,0.59253,0.54965,0.58009,0.66181,0.6143,0.05966573556070519,0.06789698078707182,0.0,0.0,0.0,0.8908586778035259,0.8891349039353591,0.58009,0.66181,0.6143
action = 3,3,1,-0.20000000000000007,125,3,0.61529,0.57437,0.56208,0.63402,0.59197,0.0,0.05,0.030331501776206204,0.09252026804976302,0.0,0.61529,0.82437,0.713737508881031,1.0966213402488152,0.59197
action = 4,4,0,0.7999999999999999,126,3,0.56142,0.56748,0.5556,0.66708,0.56138,0.053197744313081545,0.048166378315169185,0.05531726674375732,0.0,0.06340346993658943,0.8274087215654078,0.8083118915758459,0.8321863337187866,0.66708,0.8783973496829471
action = 4,4,0,0.7999999999999999,127,3,0.56804,0.57437,0.57428,0.66181,0.57404,0.047010637094172636,0.0,0.0,0.0,0.06220932405998316,0.8030931854708632,0.57437,0.57428,0.66181,0.8850866202999158
action = 3,3,1,-0.20000000000000007,128,3,0.58633,0.5556,0.55574,0.6398,0.58577,0.0,0.0,0.05916079783099616,0.05128352561983234,0.0,0.58633,0.5556,0.8515439891549808,0.8962176280991617,0.58577
action = 4,4,1,-0.20000000000000007,129,3,0.58619,0.54345,0.58643,0.65671,0.58047,0.0,0.047010637094172636,0.0,0.0324037034920393,0.061806148561449774,0.58619,0.7785031854708632,0.58643,0.8187285174601965,0.8895007428072489
action = 0,0,1,-0.20000000000000007,130,3,0.56218,0.54965,0.57437,0.66759,0.60395,0.066783231428256,0.022360679774997897,0.0,0.0,0.02073644135332772,0.89609615714128,0.6614533988749894,0.57437,0.66759,0.7076322067666386
action = 3,3,1,-0.20000000000000007,131,3,0.59863,0.55574,0.57428,0.65114,0.61632,0.0,0.0396232255123179,0.0,0.0659545297913646,0.0,0.59863,0.7538561275615895,0.57428,0.9809126489568231,0.61632
action = 4,4,1,-0.20000000000000007,132,3,0.56794,0.56794,0.57414,0.66735,0.59807,0.02588435821108957,0.0,0.0,0.0,0.0720416546173115,0.6973617910554478,0.56794,0.57414,0.66735,0.9582782730865576
action = 3,3,1,-0.20000000000000007,133,3,0.58024,0.54974,0.56804,0.6398,0.62649,0.0,0.0,0.0,0.08677557259966655,0.0,0.58024,0.54974,0.56804,1.0736778629983328,0.62649
action = 3,3,1,-0.20000000000000007,134,3,0.567,0.55598,0.57428,0.66112,0.61537,0.041352146256270664,0.022803508501982758,0.0,0.09710818709048172,0.0,0.7737607312813533,0.6699975425099138,0.57428,1.1466609354524087,0.61537
action = 4,4,0,0.7999999999999999,135,3,0.57992,0.56794,0.54965,0.69868,0.60332,0.04358898943540673,0.060497933849016694,0.08148619514985345,0.0,0.0806225774829855,0.7978649471770336,0.8704296692450835,0.9570809757492672,0.69868,1.0064328874149275
action = 0,0,0,0.7999999999999999,136,3,0.57995,0.59239,0.59807,0.68982,0.62767,0.03605551275463989,0.0,0.0,0.0,0.0,0.7602275637731994,0.59239,0.59807,0.68982,0.62767
action = 2,2,1,-0.20000000000000007,137,3,0.58047,0.59253,0.56184,0.6838,0.61579,0.0,0.0,0.028982753492378877,0.0,0.0,0.58047,0.59253,0.7067537674618944,0.6838,0.61579
action = 3,3,1,-0.20000000000000007,138,3,0.56185,0.57437,0.56827,0.66248,0.61632,0.042426406871192854,0.0,0.011832159566199232,0.0947100839404126,0.0,0.7739820343559642,0.57437,0.6274307978309962,1.136030419702063,0.61632
action = 2,2,1,-0.20000000000000007,139,3,0.58024,0.56761,0.57437,0.69514,0.59825,0.0,0.0,0.026645825188948456,0.0,0.0,0.58024,0.56761,0.7075991259447423,0.69514,0.59825
action = 1,1,0,0.7999999999999999,140,3,0.56808,0.55546,0.58643,0.68958,0.59253,0.0,0.058223706512038544,0.024899799195977464,0.0,0.03754996671103718,0.56808,0.8465785325601927,0.7109289959798873,0.68958,0.7802798335551859
action = 3,3,1,-0.20000000000000007,141,3,0.56818,0.56208,0.60444,0.66112,0.60458,0.01224744871391589,0.0,0.0,0.0,0.0,0.6294172435695795,0.56208,0.60444,0.66112,0.60458
action = 3,3,0,0.7999999999999999,142,3,0.57414,0.5434,0.58611,0.66086,0.58619,0.012649110640673518,0.022360679774997897,0.0,0.0565685424949238,0.0,0.6373855532033675,0.6552033988749895,0.58611,0.943702712474619,0.58619
action = 2,2,1,-0.20000000000000007,143,3,0.58643,0.54979,0.55556,0.66695,0.5617,0.0,0.0,0.07014271166700073,0.0,0.04857983120596448,0.58643,0.54979,0.9062735583350037,0.66695,0.8045991560298223
action = 3,3,1,-0.20000000000000007,144,3,0.56185,0.5436,0.59207,0.66227,0.58,0.0,0.0,0.0,0.0535723809439155,0.013038404810405298,0.56185,0.5436,0.59207,0.9301319047195775,0.6451920240520265
action = 3,3,1,-0.20000000000000007,145,3,0.56771,0.53693,0.59106,0.67265,0.57972,0.0,0.061644140029689765,0.07463243262818116,0.09148770409186144,0.06670832032063166,0.56771,0.8451507001484488,0.9642221631409058,1.1300885204593072,0.9132616016031583
action = 3,3,0,0.7999999999999999,146,3,0.56827,0.58657,0.62824,0.70525,0.60426,0.0,0.0,0.0,0.0,0.0,0.56827,0.58657,0.62824,0.70525,0.60426
action = 0,0,1,-0.20000000000000007,147,3,0.5436,0.51873,0.6044,0.67869,0.58527,0.07681145747868608,0.043931765272977596,0.0,0.0,0.04415880433163923,0.9276572873934303,0.738388826364888,0.6044,0.67869,0.8060640216581961
action = 2,2,0,0.7999999999999999,148,3,0.59863,0.53102,0.56794,0.66644,0.59229,0.0,0.055946402922797456,0.05128352561983234,0.0,0.0170293863659264,0.59863,0.8107520146139873,0.8243576280991617,0.66644,0.677436931829632
action = 0,0,1,-0.20000000000000007,149,3,0.57437,0.56199,0.57428,0.65631,0.61036,0.039370039370059055,0.0,0.0,0.0,0.0,0.7712201968502953,0.56199,0.57428,0.65631,0.61036
action = 3,3,1,-0.20000000000000007,150,3,0.59158,0.50624,0.58033,0.64866,0.57939,0.040620192023179805,0.043931765272977596,0.01341640786499874,0.06379655163094632,0.03646916505762094,0.7946809601158991,0.725898826364888,0.6474120393249937,0.9676427581547316,0.7617358252881047
action = 2,2,1,-0.20000000000000007,151,3,0.603,0.52478,0.59229,0.66735,0.59221,0.00894427190999916,0.026076809620810597,0.03714835124201342,0.0,0.0,0.6477213595499958,0.655164048104053,0.7780317562100671,0.66735,0.59221
action = 3,3,1,-0.20000000000000007,152,3,0.61022,0.53082,0.60403,0.63402,0.59211,0.0,0.03974921382870358,0.025099800796022267,0.12336936410632908,0.06819090848492927,0.61022,0.7295660691435178,0.7295290039801112,1.2508668205316456,0.9330645424246464
action = 3,3,1,-0.20000000000000007,153,3,0.61484,0.53721,0.60458,0.68982,0.60959,0.0,0.0,0.0,0.0,0.0,0.61484,0.53721,0.60458,0.68982,0.60959
action = 2,2,1,-0.20000000000000007,154,3,0.59754,0.52478,0.59817,0.65607,0.58601,0.0,0.042426406871192854,0.0363318042491699,0.0,0.0,0.59754,0.7369120343559643,0.7798290212458495,0.65607,0.58601
action = 3,3,1,-0.20000000000000007,155,3,0.57929,0.54312,0.61561,0.63895,0.58548,0.0,0.0,0.0,0.10705138952858108,0.06371812928829597,0.57929,0.54312,0.61561,1.1742069476429053,0.9040706464414798
action = 1,1,1,-0.20000000000000007,156,3,0.56804,0.50762,0.59849,0.68256,0.61474,0.0,0.05865151319446072,0.0,0.0,0.0,0.56804,0.8008775659723035,0.59849,0.68256,0.61474
action = 3,3,1,-0.20000000000000007,157,3,0.57414,0.57938,0.6165,0.66662,0.58024,0.041593268686170845,0.0,0.0,0.08043631020876083,0.05882176467941097,0.7821063434308542,0.57938,0.6165,1.068801551043804,0.8743488233970549
action = 1,1,0,0.7999999999999999,158,3,0.59849,0.56794,0.61632,0.69357,0.59239,0.0,0.034785054261852175,0.0,0.0,0.0,0.59849,0.7418652713092608,0.61632,0.69357,0.59239
action = 3,3,1,-0.20000000000000007,159,3,0.58588,0.5488,0.61036,0.67869,0.58,0.0,0.02073644135332772,0.019235384061671346,0.05958187643906493,0.044384682042344296,0.58588,0.6524822067666386,0.7065369203083567,0.9765993821953247,0.8019234102117214
action = 4,4,1,-0.20000000000000007,160,3,0.57428,0.5495,0.61036,0.69324,0.58578,0.01224744871391589,0.026645825188948456,0.0,0.0,0.05495452665613634,0.6355172435695795,0.6827291259447423,0.61036,0.69324,0.8605526332806817
action = 2,2,1,-0.20000000000000007,161,3,0.57414,0.54941,0.59267,0.68353,0.60896,0.0,0.0,0.0291547594742265,0.0,0.022360679774997897,0.57414,0.54941,0.7384437973711325,0.68353,0.7207633988749894
action = 3,3,1,-0.20000000000000007,162,3,0.5617,0.50624,0.61022,0.66224,0.60981,0.08549853799919621,0.05630275304103699,0.0,0.11058933040759403,0.05196152422706632,0.9891926899959811,0.7877537652051849,0.61022,1.2151866520379702,0.8696176211353316
action = 0,0,0,0.7999999999999999,163,3,0.60426,0.54922,0.59849,0.69463,0.62178,0.06640783086353597,0.0478539444560216,0.038987177379235856,0.0,0.0,0.9362991543176798,0.788489722280108,0.7934258868961792,0.69463,0.62178
action = 3,3,1,-0.20000000000000007,164,3,0.61618,0.5435,0.60458,0.67894,0.60413,0.0,0.0,0.0,0.005477225575051661,0.0,0.61618,0.5435,0.60458,0.7063261278752583,0.60413
action = 4,4,1,-0.20000000000000007,165,3,0.59253,0.53721,0.59239,0.68876,0.58629,0.0,0.03885871845545089,0.0,0.0,0.0658027355054484,0.59253,0.7315035922772544,0.59239,0.68876,0.9153036775272421
action = 2,2,1,-0.20000000000000007,166,3,0.59229,0.5434,0.58024,0.68931,0.61568,0.0,0.0,0.03420526275297414,0.0,0.0,0.59229,0.5434,0.7512663137648707,0.68931,0.61568
action = 3,3,1,-0.20000000000000007,167,3,0.58442,0.53097,0.60444,0.67265,0.57879,0.042544094772365294,0.06041522986797286,0.03162277660168379,0.0696419413859206,0.029832867780352594,0.7971404738618265,0.8330461493398644,0.7625538830084189,1.020859706929603,0.727954338901763
action = 3,3,1,-0.20000000000000007,168,3,0.59169,0.55584,0.61022,0.69437,0.58534,0.02588435821108957,0.0,0.0,0.02,0.0,0.7211117910554479,0.55584,0.61022,0.79437,0.58534
action = 3,3,1,-0.20000000000000007,169,3,0.57925,0.51937,0.59747,0.7002,0.57886,0.07155417527999328,0.040620192023179805,0.02949576240750525,0.06534523701081817,0.06066300355241241,0.9370208763999665,0.722470960115899,0.7449488120375262,1.026926185054091,0.8821750177620621
action = 3,3,1,-0.20000000000000007,170,3,0.60421,0.54326,0.60426,0.71371,0.61022,0.0,0.0,0.0,0.0,0.0,0.60421,0.54326,0.60426,0.71371,0.61022
action = 3,3,1,-0.20000000000000007,171,3,0.57428,0.52478,0.59831,0.6883,0.59174,0.0,0.011832159566199232,0.0478539444560216,0.07127411872482185,0.0,0.57428,0.5839407978309962,0.837579722280108,1.0446705936241094,0.59174
action = 4,4,0,0.7999999999999999,172,3,0.57344,0.52487,0.62196,0.70501,0.58573,0.02073644135332772,0.01,0.0,0.0,0.07949842765740717,0.6771222067666386,0.57487,0.62196,0.70501,0.9832221382870359
action = 3,3,1,-0.20000000000000007,173,3,0.59197,0.50639,0.59201,0.69357,0.60426,0.023664319132398463,0.031144823004794875,0.0,0.04277849927241487,0.0,0.7102915956619923,0.6621141150239744,0.59201,0.9074624963620743,0.60426
action = 2,2,0,0.7999999999999999,174,3,0.58578,0.48756,0.58601,0.70894,0.56643,0.03591656999213594,0.0322490309931942,0.047749345545253286,0.0,0.04347413023856832,0.7653628499606797,0.648805154965971,0.8247567277262664,0.70894,0.7838006511928416
action = 0,0,1,-0.20000000000000007,175,3,0.57995,0.53678,0.59831,0.68907,0.56752,0.06693280212272604,0.0506951674225463,0.0,0.038987177379235856,0.0,0.9146140106136301,0.7902558371127315,0.59831,0.8840058868961792,0.56752
action = 4,4,1,-0.20000000000000007,176,3,0.60426,0.55579,0.59817,0.70472,0.5434,0.0,0.00447213595499958,0.023874672772626643,0.058566201857385286,0.1021763181955584,0.60426,0.5781506797749979,0.7175433638631332,0.9975510092869264,1.054281590977792
action = 3,3,1,-0.20000000000000007,177,3,0.61004,0.53731,0.59221,0.71788,0.61632,0.0,0.0,0.037682887362833546,0.07720103626247513,0.0,0.61004,0.53731,0.7806244368141677,1.1038851813123756,0.61632
action = 0,0,1,-0.20000000000000007,178,3,0.59807,0.50624,0.61054,0.73525,0.61618,0.0324037034920393,0.021447610589527218,0.0,0.0,0.0,0.7600885174601965,0.6134780529476361,0.61054,0.73525,0.61618
action = 3,3,1,-0.20000000000000007,179,3,0.61022,0.49995,0.61022,0.71483,0.59835,0.0498998997994986,0.03741657386773942,0.0,0.07141428428542851,0.0644980619863884,0.859719498997493,0.6870328693386971,0.61022,1.0719014214271425,0.920840309931942
action = 1,1,1,-0.20000000000000007,180,3,0.62196,0.52478,0.60403,0.72914,0.61997,0.0,0.05263078946776307,0.0,0.0,0.0,0.62196,0.7879339473388154,0.60403,0.72914,0.61997
action = 4,4,0,0.7999999999999999,181,3,0.60426,0.58024,0.60426,0.70388,0.58548,0.03420526275297414,0.0,0.0,0.0,0.08590692637965812,0.7752863137648707,0.58024,0.60426,0.70388,1.0150146318982907
action = 3,3,1,-0.20000000000000007,182,3,0.61022,0.5434,0.59239,0.68955,0.61561,0.016431676725154984,0.0322490309931942,0.026267851073127395,0.11300442469213319,0.0,0.6923783836257749,0.704645154965971,0.7237292553656369,1.254572123460666,0.61561
action = 3,3,1,-0.20000000000000007,183,3,0.59831,0.55551,0.58629,0.724,0.59849,0.03146426544510455,0.03911521443121589,0.044497190922573975,0.030822070014844882,0.03146426544510455,0.7556313272255227,0.7510860721560795,0.8087759546128699,0.8781103500742244,0.7558113272255227
action = 0,0,1,-0.20000000000000007,184,3,0.59831,0.55537,0.61022,0.7302,0.60444,0.04743416490252569,0.0,0.0,0.0,0.0,0.8354808245126284,0.55537,0.61022,0.7302,0.60444
action = 3,3,1,-0.20000000000000007,185,3,0.61373,0.53097,0.59201,0.7031,0.5435,0.03130495168499706,0.07293833011524188,0.05674504383644443,0.07231873892705819,0.07162401831787993,0.7702547584249853,0.8956616505762094,0.8757352191822222,1.064693694635291,0.9016200915893996
action = 3,3,1,-0.20000000000000007,186,3,0.6165,0.56199,0.60444,0.71982,0.58643,0.035071355833500364,0.0,0.0,0.08717797887081347,0.01816590212458495,0.7918567791675019,0.56199,0.60444,1.1557098943540673,0.6772595106229248
action = 2,2,0,0.7999999999999999,187,3,0.62228,0.5488,0.58577,0.73888,0.59183,0.0,0.0,0.045497252664309304,0.0,0.034641016151377546,0.62228,0.5488,0.8132562633215465,0.73888,0.7650350807568878
action = 1,1,1,-0.20000000000000007,188,3,0.61054,0.5061,0.59253,0.72682,0.61022,0.01760681686165901,0.06526867548832288,0.013784048752090222,0.0,0.0,0.698574084308295,0.8324433774416145,0.6614502437604511,0.72682,0.61022
action = 4,4,1,-0.20000000000000007,189,3,0.62228,0.5679,0.60421,0.71426,0.59831,0.0,0.0,0.0,0.0,0.06723094525588644,0.62228,0.5679,0.60421,0.71426,0.9344647262794322
action = 1,1,1,-0.20000000000000007,190,3,0.61022,0.55532,0.60403,0.7235,0.62784,0.04074309757492672,0.058223706512038544,0.0,0.0,0.0,0.8139354878746337,0.8464385325601927,0.60403,0.7235,0.62784
action = 3,3,1,-0.20000000000000007,191,3,0.61632,0.59825,0.58633,0.71239,0.62002,0.017320508075688773,0.0,0.0,0.10871982339941506,0.0,0.7029225403784438,0.59825,0.58633,1.2559891169970752,0.62002
action = 2,2,1,-0.20000000000000007,192,3,0.61593,0.59155,0.58535,0.74245,0.60181,0.0,0.025099800796022267,0.05029910535983717,0.0,0.04516635916254486,0.61593,0.7170490039801114,0.8368455267991859,0.74245,0.8276417958127242
action = 0,0,0,0.7999999999999999,193,3,0.59863,0.60426,0.60371,0.71371,0.616,0.0752994023880668,0.0,0.0,0.04959838707054898,0.0,0.975127011940334,0.60426,0.60371,0.9617019353527448,0.616
action = 3,3,1,-0.20000000000000007,194,3,0.60905,0.57992,0.61022,0.7204,0.60375,0.042190046219457975,0.020493901531919198,0.0,0.035071355833500364,0.0,0.8200002310972898,0.6823895076595959,0.61022,0.8957567791675018,0.60375
action = 4,4,0,0.7999999999999999,195,3,0.62175,0.5679,0.61022,0.72517,0.59229,0.0,0.0,0.0,0.030331501776206204,0.07496665925596525,0.62175,0.5679,0.61022,0.876827508881031,0.9671232962798262
action = 1,1,1,-0.20000000000000007,196,3,0.59253,0.56208,0.59817,0.72373,0.60335,0.0,0.068044103344816,0.03911521443121589,0.015491933384829668,0.0,0.59253,0.9023005167240801,0.7937460721560794,0.8011896669241483,0.60335
action = 3,3,1,-0.20000000000000007,197,3,0.58033,0.60403,0.61579,0.71903,0.59173,0.0,0.0,0.0,0.0,0.0,0.58033,0.60403,0.61579,0.71903,0.59173
action = 3,3,1,-0.20000000000000007,198,3,0.56208,0.58629,0.59239,0.70446,0.59183,0.054221766846903836,0.0,0.058566201857385286,0.09433981132056604,0.0,0.8331888342345193,0.58629,0.8852210092869264,1.1761590566028302,0.59183
action = 3,3,1,-0.20000000000000007,199,3,0.5679,0.56738,0.61022,0.72517,0.59768,0.06870225614927067,0.08252272414311103,0.0,0.07726577508832742,0.0,0.9114112807463532,0.9799936207155551,0.61022,1.111498875441637,0.59768
