action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
3,1,-0.4,action = 3,18,4,0.48147,0.43266,0.46279,0.46889,0.48132,8.500536059544766,9.815569474659045,8.500536059544766,9.815569474659045,8.500536059544766,85.48683059544766,98.58835474659044,85.46815059544765,98.62458474659044,85.48668059544765
1,0,0.6,action = 1,19,4,0.49376,0.45031,0.46898,0.46898,0.48132,8.579673097046582,9.906949016393424,8.579673097046582,8.579673097046582,8.579673097046582,86.29049097046581,99.51980016393425,86.26571097046582,86.26571097046582,86.27805097046581
0,0,0.6,action = 0,20,4,0.47508,0.41953,0.44416,0.45678,0.46265,8.654081095416819,8.654081095416819,8.654081095416819,8.654081095416819,8.654081095416819,87.0158909541682,86.96034095416819,86.98497095416819,86.99759095416819,87.00346095416819
4,0,0.6,action = 4,21,4,0.48756,0.44421,0.45645,0.46274,0.46302,7.8032254211841465,8.72426906169846,8.72426906169846,8.72426906169846,8.72426906169846,78.51981421184146,87.68690061698459,87.6991406169846,87.70543061698459,87.70571061698459
3,0,0.6,action = 3,22,4,0.46269,0.41412,0.45031,0.4564,0.42572,7.862615685998869,8.790669379762132,8.790669379762132,8.790669379762132,7.862615685998869,79.08884685998869,88.32081379762133,88.35700379762133,88.36309379762133,79.0518768599887
2,0,0.6,action = 2,23,4,0.48132,0.40803,0.45021,0.45021,0.44402,7.9189493557583255,8.853652321518515,8.853652321518515,7.9189493557583255,7.9189493557583255,79.67081355758326,88.94455321518515,88.98673321518515,79.63970355758326,79.63351355758326
1,0,0.6,action = 1,24,4,0.49381,0.40151,0.44411,0.4566,0.43196,7.972512118840582,8.913537296204623,7.972512118840582,7.972512118840582,7.972512118840582,80.21893118840582,89.53688296204623,80.16923118840582,80.18172118840582,80.15708118840583
0,0,0.6,action = 0,25,4,0.50624,0.42005,0.44426,0.46284,0.4505,8.023552065175906,8.023552065175906,8.023552065175906,8.023552065175906,8.023552065175906,80.74176065175907,80.65557065175906,80.67978065175906,80.69836065175906,80.68602065175907
4,0,0.6,action = 4,26,4,0.46279,0.38368,0.41991,0.41962,0.43816,7.3689564026729,8.072285948653503,8.072285948653503,8.072285948653503,8.072285948653503,74.152354026729,81.10653948653503,81.14276948653503,81.14247948653502,81.16101948653503
2,1,-0.4,action = 2,27,4,0.4443,0.3779,0.4321,0.41991,0.42586,7.411512860579412,8.118904204809636,8.118904204809636,8.118904204809636,7.411512860579412,74.55942860579412,81.56694204809637,81.62114204809637,81.60895204809637,74.54098860579413
3,0,0.6,action = 3,28,4,0.4626,0.40779,0.4564,0.44411,0.43801,7.452291545234343,8.163575008266308,7.452291545234343,8.163575008266308,7.452291545234343,74.98551545234342,82.04354008266309,74.97931545234343,82.07986008266307,74.96092545234343
1,0,0.6,action = 1,29,4,0.47508,0.37811,0.43806,0.41452,0.41399,7.491428677535538,8.206447581515748,7.491428677535538,7.491428677535538,7.491428677535538,75.38936677535538,82.44258581515749,75.35234677535537,75.32880677535537,75.32827677535538
